year,month,ozone 8hr max,daily aqi,avg_tmax,avg_daily_prcp,visitors
2015,10,0.0501272727272727,50.70909090909091,73.25806451612904,0.10870967741935483,357223
2015,11,0.041076923076923,38.0,50.5,0.1335714285714286,169425
2015,12,0.0400689655172413,37.03448275862069,43.41935483870968,0.16709677419354838,140241
2016,1,0.0415714285714285,38.57142857142857,43.46153846153846,0.314,139780
2016,2,0.0421923076923076,39.15384615384615,58.107142857142854,0.0725,201601
2016,3,0.0391,36.1,58.46666666666667,0.24833333333333332,286990
2016,4,0.0457399999999999,43.3,65.6896551724138,0.09862068965517241,305092
2016,5,0.0470666666666666,45.65,70.14285714285714,0.04551724137931035,457309
2016,6,0.0552333333333333,58.96666666666667,84.5,0.006206896551724138,703614
2016,7,0.0592419354838709,69.93548387096774,92.67857142857143,0.0,780728
2016,8,0.0654677419354838,85.09677419354838,91.96296296296296,0.0,692450
2016,9,0.0600333333333333,71.23333333333333,83.65384615384616,0.002916666666666667,598428
2016,10,0.0447941176470588,42.76470588235294,70.15384615384616,0.14461538461538462,483232
2016,11,0.0422758620689655,39.10344827586207,57.1,0.11000000000000001,218998
2016,12,0.0374782608695652,34.65217391304348,45.83870967741935,0.26999999999999996,160646
2017,1,0.0422666666666666,39.766666666666666,40.84615384615385,0.6263636363636363,120025
2017,2,0.0426785714285714,39.642857142857146,48.43478260869565,0.396,119421
2017,3,0.045516129032258,43.0,58.61290322580645,0.17225806451612902,166793
2017,4,0.0479302325581395,45.69767441860465,62.03448275862069,0.21758620689655175,302553
2017,5,0.0497333333333333,50.31666666666667,73.70967741935483,0.02645161290322581,471844
2017,6,0.0523518518518518,54.48148148148148,80.48275862068965,0.025517241379310343,565702
2017,7,0.0637627118644067,80.30508474576271,91.83333333333333,0.0,633351
2017,8,0.0582068965517241,64.91379310344827,89.03225806451613,0.07387096774193548,615892
2017,9,0.0554166666666666,59.98333333333333,80.07142857142857,0.05035714285714286,566279
2017,10,0.0520172413793103,51.12068965517241,73.54838709677419,0.016774193548387096,429827
2017,11,0.0376333333333333,34.766666666666666,58.4,0.16777777777777778,217927
2017,12,0.0433,40.266666666666666,53.36666666666667,0.012333333333333333,127276
2018,1,0.0389354838709677,36.0,53.92857142857143,0.11884615384615384,129432
2018,2,0.0429285714285714,39.892857142857146,55.666666666666664,0.01,143321
2018,3,0.0450322580645161,41.70967741935484,52.1,0.5335714285714286,170681
2018,4,0.0471355932203389,44.16949152542373,65.16666666666667,0.12206896551724138,278349
2018,5,0.0483870967741935,46.5,72.29032258064517,0.025161290322580646,385670
2018,6,0.0580847457627118,65.0,84.66666666666667,0.0,543690
2018,7,0.0637166666666666,82.48333333333333,91.47826086956522,0.0,504230
2018,8,0.0635322580645161,79.2741935483871,89.33333333333333,0.0,441867
2018,9,0.0587017543859649,66.71929824561404,84.1,0.005000000000000001,524387
2018,10,0.0497049180327868,48.29508196721312,69.80645161290323,0.043448275862068966,360776
2018,11,0.0439310344827586,41.03448275862069,62.78947368421053,0.26842105263157895,215854
2018,12,0.0407999999999999,37.833333333333336,49.0,0.11368421052631579,311179
2019,1,0.0396451612903225,36.67741935483871,48.666666666666664,0.085,116746
2019,2,0.0443333333333333,41.18518518518518,40.416666666666664,0.5891666666666667,111665
2019,3,0.0474516129032258,44.58064516129032,53.26086956521739,0.24238095238095236,173610
2019,4,0.0461333333333333,42.73333333333333,65.35714285714286,0.07266666666666667,297207
2019,5,0.0455454545454545,42.77272727272727,62.766666666666666,0.17225806451612902,393004
2019,6,0.0537966101694915,54.08474576271186,73.47619047619048,0.005666666666666666,496625
2019,7,0.0545,57.706896551724135,86.74193548387096,0.0,717462
2019,8,0.0599193548387096,69.09677419354838,88.58064516129032,0.0,703153
2019,9,0.0534,55.9,79.93333333333334,0.002,584664
2019,10,0.052890909090909,54.018181818181816,69.41935483870968,0.0,448939
2019,11,0.0451666666666666,41.86666666666667,62.06666666666667,0.06666666666666667,230598
2019,12,0.0407666666666666,37.766666666666666,44.4375,0.14838709677419357,149188
2020,1,0.0415806451612903,38.54838709677419,,0.03967741935483871,132742
2020,2,0.0433103448275862,40.172413793103445,,0.0,167778
2020,3,0.0433225806451612,40.29032258064516,55.714285714285715,0.1648,92324
2020,7,0.0589016393442623,65.22950819672131,91.4,0.0,501068
2020,8,0.0671929824561403,91.36842105263158,91.87096774193549,0.0029032258064516127,375226
2020,9,0.0580181818181818,66.9090909090909,84.17391304347827,0.0,258561
2020,10,0.0563166666666666,62.66666666666666,78.26086956521739,0.0,249827
2020,11,0.0384,35.43333333333333,59.69230769230769,0.0452,136799
2020,12,0.0414999999999999,38.5,49.63333333333333,0.11,117454
2021,1,0.0401290322580645,37.16129032258065,51.88461538461539,0.045384615384615384,67284
2021,2,0.0428571428571428,39.67857142857143,52.12,0.0704,128222
2021,3,0.0461612903225806,42.87096774193548,53.241379310344826,0.06689655172413793,159906
2021,4,0.0500181818181818,47.87272727272728,67.6,0.019666666666666666,257158
